flow_key,scenario,split,label,prob,pred
05f2f8b59b2a3c6d,dos_edge1_8000,train_text,1,0.9991586,1
36305902f3f0fc90,ddos_edge1_8000,train_text,1,0.999161,1
ae5981a6a02cde8d,dos_edge1_80,train_text,1,0.9991574,1
ed4277d98a0665f2,ddos_edge1_80,train_text,1,0.999159,1
9f9971bc10e2842b,ddos_edge1_8000,train_text,1,0.999161,1
54b12a3ec757b3fd,dos_edge1_80,train_text,1,0.99915755,1
5d99660a8ab2d726,ddos_edge1_8000,train_text,1,0.999161,1
f15806bca46e2363,ddos_edge1_8000,train_text,1,0.999161,1
884f7e173efd3dfd,dos_edge1_8000,train_text,1,0.9991586,1
9811362882c2c372,ddos_edge1_8000,train_text,1,0.9991598,1
978db118bb798e70,ddos_edge1_8000,train_text,1,0.999161,1
c4762fc5d6b69cb0,ddos_edge1_80,train_text,1,0.9991555,1
2dd3cb1f006552bf,ddos_edge1_8000,train_text,1,0.999161,1
439458f3b45076b2,ddos_edge1_8000,train_text,1,0.999161,1
caf8ef22e9f2825c,dos_edge1_8000,train_text,1,0.9991586,1
ee78932a1adcf0c7,ddos_edge1_8000,train_text,1,0.999161,1
2ea20c749e328483,ddos_edge1_8000,train_text,1,0.999161,1
bf21a085b11b3a19,ddos_edge1_8000,train_text,1,0.999161,1
7929af28e5013e59,ddos_edge1_8000,train_text,1,0.9991598,1
195c1d2212284a7c,dos_edge1_80,train_text,1,0.9991574,1
192870072df76e3a,ddos_edge1_8000,train_text,1,0.999161,1
b4b604c8d0e1bd4c,ddos_edge1_80,train_text,1,0.99915946,1
cca0d1808d4dc80b,ddos_edge1_80,train_text,1,0.999159,1
3424b7b4d7545fb4,ddos_edge1_8000,train_text,1,0.999161,1
e1a660b68a0d6b9d,ddos_edge1_8000,train_text,1,0.999161,1
cdafa2616650e108,dos_edge1_80,train_text,1,0.99915636,1
4873958dac9d260d,ddos_edge1_8000,train_text,1,0.999161,1
9f552d91c2a7a7ff,ddos_edge1_8000,train_text,1,0.999161,1
2c6ef581012b269a,dos_edge1_80,train_text,1,0.99915457,1
494ee9371114dbb4,ddos_edge1_8000,train_text,1,0.999161,1
964eba9963af84df,ddos_edge1_8000,train_text,1,0.999161,1
2165ab9f00625783,ddos_edge1_8000,train_text,1,0.999161,1
3304df2e2f5b1738,ddos_edge1_8000,train_text,1,0.999161,1
200f39a6adf56c82,ddos_edge1_8000,train_text,1,0.999161,1
4b481de9f974f427,ddos_edge1_8000,train_text,1,0.999161,1
ba6baa18c9f40fca,ddos_edge1_8000,train_text,1,0.999161,1
7c7961d27ce53d21,ddos_edge1_8000,train_text,1,0.9991598,1
b64ff2a6222412ba,ddos_edge1_8000,train_text,1,0.999161,1
03032c441ff8b163,ddos_edge1_8000,train_text,1,0.999161,1
800b571059bf4bef,dos_edge1_8000,train_text,1,0.9991586,1
bf051e436d8209e9,ddos_edge1_8000,train_text,1,0.999161,1
e728bffe299d2a24,ddos_edge1_80,train_text,1,0.9991554,1
9c6d42a0ce2f35fb,ddos_edge1_8000,train_text,1,0.999161,1
bc13ee851400331a,ddos_edge1_8000,train_text,1,0.999161,1
27bfe4270df9148a,dos_edge1_80,train_text,1,0.9991574,1
37d4676c43bd5963,ddos_edge1_8000,train_text,1,0.999161,1
88b080acdde9fdd5,ddos_edge1_8000,train_text,1,0.999161,1
a2a26ae29f28e0e3,ddos_edge1_8000,train_text,1,0.999161,1
deea869190bc18b0,ddos_edge1_8000,train_text,1,0.999161,1
fb2201f26549f8c7,ddos_edge1_8000,train_text,1,0.999161,1
9066510f55809ceb,ddos_edge1_8000,train_text,1,0.999161,1
75b48fd41135521b,dos_edge1_80,train_text,0,0.0012162965,0
1c02ddb14d3a2484,ddos_edge1_80,train_text,1,0.999159,1
0b30080a71edb17a,ddos_edge1_8000,train_text,1,0.999161,1
5b171f0c233b82f8,dos_edge1_80,train_text,1,0.999154,1
4cad3326b81e4229,dos_edge1_8000,train_text,0,0.0014618817,0
31d4ea02deeff4ff,ddos_edge1_8000,train_text,1,0.999161,1
10a4691a7341f744,ddos_edge1_80,train_text,1,0.999159,1
cc40e2a92d858fef,ddos_edge1_80,train_text,1,0.99915934,1
1a67f85efa98d55f,ddos_edge1_80,train_text,1,0.99853754,1
fe6082b9222cf3e2,ddos_edge1_8000,train_text,1,0.999161,1
1254661788742542,ddos_edge1_8000,train_text,1,0.999161,1
db98517b9663fe76,ddos_edge1_8000,train_text,1,0.999161,1
84738b6560e47785,ddos_edge1_8000,train_text,1,0.999161,1
bdb90ef6e0906358,ddos_edge1_80,train_text,0,0.0013523843,0
30c3031ec53e21e6,ddos_edge1_8000,train_text,1,0.9991611,1
04787336af6dc725,ddos_edge1_8000,train_text,1,0.999161,1
1e853fb53e17c8fb,ddos_edge1_8000,train_text,1,0.999161,1
e2dc47d46727bab4,dos_edge1_80,train_text,1,0.99915636,1
84dd91c1046d845b,ddos_edge1_8000,train_text,1,0.999161,1
d43bc467ee0b0640,dos_edge1_80,train_text,1,0.999154,1
e3de2d0d2aadaaa8,ddos_edge1_8000,train_text,1,0.999161,1
222fd89446baa06f,dos_edge1_80,train_text,1,0.99915874,1
4303447e92d3bd84,ddos_edge1_8000,train_text,1,0.999161,1
30c71528082dfe97,ddos_edge1_8000,train_text,1,0.999161,1
1bacd0ca18abaac8,ddos_edge1_8000,train_text,1,0.999161,1
96fafbb2692db279,ddos_edge1_80,train_text,1,0.999159,1
3bb15a520488bc0d,ddos_edge1_8000,train_text,1,0.999161,1
4d993a96a0c52ab8,ddos_edge1_80,train_text,0,0.0014618817,0
d1acc2ce74b3911b,ddos_edge1_8000,train_text,1,0.999161,1
129b80862e565a9d,ddos_edge1_80,train_text,1,0.9991591,1
8a5d54c6e7d3b9f2,ddos_edge1_8000,train_text,1,0.999161,1
741e4c232e3fc9ce,ddos_edge1_8000,train_text,1,0.999161,1
97ae0ec5024e71c6,ddos_edge1_80,train_text,1,0.999159,1
83225c3e9a2a5568,ddos_edge1_8000,train_text,1,0.999161,1
8f700854779ebf50,ddos_edge1_80,train_text,1,0.999159,1
5f276ec9d20f2be5,ddos_edge1_8000,train_text,1,0.999161,1
a2e19d4744d8912e,ddos_edge1_80,train_text,1,0.999159,1
73452fa1933bc8b5,ddos_edge1_80,train_text,1,0.999159,1
f90d5301d70e11ab,ddos_edge1_8000,train_text,1,0.999161,1
0f420c2defb2af4b,ddos_edge1_8000,train_text,1,0.999161,1
b858106481777a8f,ddos_edge1_8000,train_text,1,0.999161,1
873a48f5580fa23e,ddos_edge1_8000,train_text,1,0.999161,1
67837dddf9c8f572,ddos_edge1_8000,train_text,1,0.9991609,1
203e6bc5ab2c1532,ddos_edge1_80,train_text,1,0.9991529,1
3cc002b285250264,ddos_edge1_80,train_text,1,0.99915934,1
9693dba398ce002e,ddos_edge1_8000,train_text,1,0.999161,1
a471e923ec2cf270,ddos_edge1_8000,train_text,1,0.999161,1
b18f0affda9fc721,ddos_edge1_80,train_text,1,0.99915934,1
ee370caf67333a5b,ddos_edge1_8000,train_text,1,0.999161,1
8e4826a851c44d58,ddos_edge1_8000,train_text,1,0.999161,1
622e60ecb1d646c9,ddos_edge1_8000,train_text,1,0.999161,1
fe149349773a0fc8,ddos_edge1_8000,train_text,1,0.9991598,1
42f0c3d68f60ed13,ddos_edge1_8000,train_text,1,0.999161,1
99fb4232d0f18029,ddos_edge1_8000,train_text,1,0.999161,1
58f05e79f141e457,ddos_edge1_80,train_text,1,0.999159,1
8d5f6bf86a201f84,ddos_edge1_8000,train_text,1,0.999161,1
78cd8e919e99aef6,ddos_edge1_8000,train_text,1,0.999161,1
2fecbcfdff495fa5,ddos_edge1_80,train_text,1,0.999159,1
585f0600ec9fe9bf,ddos_edge1_8000,train_text,1,0.999161,1
5891b28c1253bdbc,ddos_edge1_8000,train_text,1,0.999161,1
c7b7291b1783003f,ddos_edge1_8000,train_text,1,0.999161,1
19029dc0f8737f5c,ddos_edge1_8000,train_text,1,0.999161,1
ef7209699824a5b2,ddos_edge1_80,train_text,1,0.999159,1
aecb97b61edb34f4,dos_edge1_80,train_text,1,0.99915636,1
c8e81f4201f15ecb,dos_edge1_80,train_text,1,0.99915814,1
535e32ee7f9d87d0,ddos_edge1_8000,train_text,1,0.999161,1
0c746e075811744e,ddos_edge1_8000,train_text,1,0.0012310295,0
0164cdf1b65ad8fb,ddos_edge1_8000,train_text,1,0.999161,1
81db5ac41ec22d3d,ddos_edge1_8000,train_text,1,0.999161,1
31e4e3c7a857a00e,ddos_edge1_8000,train_text,1,0.999161,1
bd037a5a63255b68,dos_edge1_80,train_text,1,0.9991561,1
5af91703f95399d5,dos_edge1_80,train_text,1,0.99915874,1
b48ffd4b4389b26c,ddos_edge1_80,train_text,1,0.999159,1
246082fe7ff753f7,ddos_edge1_8000,train_text,1,0.999161,1
8d23e6a0848d6a99,ddos_edge1_80,train_text,1,0.999159,1
f5184dad9dc058fb,ddos_edge1_8000,train_text,1,0.999161,1
e5406d2db5864599,ddos_edge1_8000,train_text,1,0.999161,1
f4aa055b165ec306,dos_edge1_8000,train_text,1,0.9991586,1
09367b8ab3fe249c,ddos_edge1_80,train_text,1,0.99915934,1
27bd546bb1a11a93,ddos_edge1_8000,train_text,1,0.999161,1
2576a0f6a1f5a170,ddos_edge1_8000,train_text,1,0.999161,1
e133df1510993c49,ddos_edge1_8000,train_text,1,0.999161,1
d90151cca041e0f2,ddos_edge1_8000,train_text,1,0.999161,1
c4c328c04e153080,ddos_edge1_8000,train_text,1,0.999161,1
b4b85f0cc5e215e5,ddos_edge1_8000,train_text,1,0.999161,1
2002fa46c50757bf,ddos_edge1_8000,train_text,1,0.999161,1
3eb0a3dd751eb7bd,ddos_edge1_80,train_text,1,0.999159,1
6dd995f0cab12342,ddos_edge1_8000,train_text,1,0.999161,1
5392975f300dbac3,ddos_edge1_80,train_text,1,0.99915934,1
553f342757391093,ddos_edge1_80,train_text,1,0.999159,1
