split,prob_attack,pred,label,device,scenario,text
test,0.00031583413,0,1,wisenet-camera,ddos_wisenet-camera_80,src2dst_max_ps is 254 | dst2src_mean_ps is 74 | dst2src_bytes is 444 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 12920 | dst2src_stddev_piat_ms is 6099.39 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 999 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0
test,0.00039954283,0,1,wisenet-camera,ddos_wisenet-camera_80,src2dst_max_ps is 255 | dst2src_mean_ps is 74 | dst2src_bytes is 444 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 13080 | dst2src_stddev_piat_ms is 6099.39 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 999 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0
test,0.0003637653,0,1,wisenet-camera,ddos_wisenet-camera_80,src2dst_max_ps is 254 | dst2src_mean_ps is 74 | dst2src_bytes is 444 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 13320 | dst2src_stddev_piat_ms is 6099.18 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 1000 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0
test,0.00036335964,0,1,wisenet-camera,ddos_wisenet-camera_80,src2dst_max_ps is 254 | dst2src_mean_ps is 74 | dst2src_bytes is 444 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 13240 | dst2src_stddev_piat_ms is 6099.10 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 1000 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0
test,0.00048458134,0,1,wisenet-camera,ddos_wisenet-camera_80,src2dst_max_ps is 255 | dst2src_mean_ps is 74 | dst2src_bytes is 444 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 13000 | dst2src_stddev_piat_ms is 6099.18 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 1000 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0
test,0.0003806498,0,1,wisenet-camera,ddos_wisenet-camera_80,src2dst_max_ps is 254 | dst2src_mean_ps is 74 | dst2src_bytes is 444 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 13400 | dst2src_stddev_piat_ms is 6099.18 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 1000 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0
test,0.00048791245,0,1,wisenet-camera,ddos_wisenet-camera_80,src2dst_max_ps is 255 | dst2src_mean_ps is 74 | dst2src_bytes is 444 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 13160 | dst2src_stddev_piat_ms is 6099.18 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 1000 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0
test,0.00036652823,0,1,wisenet-camera,ddos_wisenet-camera_80,src2dst_max_ps is 254 | dst2src_mean_ps is 74 | dst2src_bytes is 444 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 13319 | dst2src_stddev_piat_ms is 6099.18 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 1000 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0
test,0.00039049983,0,1,wisenet-camera,ddos_wisenet-camera_80,src2dst_max_ps is 255 | dst2src_mean_ps is 71.20 | dst2src_bytes is 356 | dst2src_stddev_ps is 6.26 | src2dst_max_piat_ms is 14080 | dst2src_stddev_piat_ms is 9376.86 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 60 | dst2src_min_piat_ms is 999 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 1 | bidirectional_rst_packets is 1
test,0.00055825873,0,1,wisenet-camera,ddos_wisenet-camera_80,src2dst_max_ps is 255 | dst2src_mean_ps is 71.20 | dst2src_bytes is 356 | dst2src_stddev_ps is 6.26 | src2dst_max_piat_ms is 14080 | dst2src_stddev_piat_ms is 9337.22 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 60 | dst2src_min_piat_ms is 999 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 1 | bidirectional_rst_packets is 1
test,0.0003851659,0,1,wisenet-camera,ddos_wisenet-camera_80,src2dst_max_ps is 253 | dst2src_mean_ps is 74 | dst2src_bytes is 296 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 7319 | dst2src_stddev_piat_ms is 1527.53 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 1000 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0
